Date_Time_1,envirolightlux_2,envirotemp_2,envirorh_2,envirooccupancy_2,envirosound_2,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vo2_16,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vco2_16,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,vh2o_16,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,kcal_hr_16,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,rq_16,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,foodupa_16,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupa_16,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,bodymass_16,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,xbreak_16,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,ybreak_16,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,pedmeters_16,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,allmeters_16
08/29/2021 08:52:00,0,0,0,0,0,1.170787,1.574862,1.580225,1.194465,0.6401036,0.9310873,1.316163,1.421328,1.04724,1.791339,1.406157,0.9585084,1.580344,1.097908,1.274302,1.145452,0.985533,1.250607,1.386727,1.106444,0.5913965,0.8031204,1.122614,1.318547,0.868349,1.543793,1.081279,0.7562447,1.302932,0.8393223,0.950977,1.074735,0.1086132,0.1105688,0.1690339,0.1325662,0.05744401,0.08390255,0.1010094,0.161578,0.09666367,0.1787156,0.1188712,0.1026622,0.1261166,0.1320311,0.1282498,0.1533479,0.3422443,0.4553821,0.4656832,0.3558668,0.190604,0.27346,0.3857165,0.423586,0.305254,0.5260261,0.4042535,0.2768333,0.4601507,0.3153087,0.3644284,0.3421731,0.8437617,0.7925728,0.8792283,0.9264585,0.9255345,0.8632466,0.8539627,0.9286882,0.8300699,0.862559,0.7714133,0.7830501,0.8271172,0.7646487,0.7449773,0.9409583,0,0,0,0,0,0,0,0,0,0.09765165,0,0,0.1674996,0,0,0,0,0.004026533,0.03300511,0,0,0,0.00240982,0.002742718,0,0.0556946,0.001474254,0,0.0002646701,0,0,0,27.52025,25.51661,29.4276,29.12187,23.97302,23.88614,27.45741,22.98429,27.60251,24.22381,20.61148,25.17647,29.07262,25.69472,25.50284,27.42398,75,165,110,64,16,20,281,279,21,314,246,7,214,10,64,61,24,576,957,50,166,18,490,586,19,604,296,0,423,14,124,90,0.2411226,1.62754,3.053155,0.07772702,0.8276596,0,2.14076,2.250695,0.4009263,3.804063,2.64086,0.1649574,1.49223,0,0.7802232,0.8225787,0.5403494,2.353695,4.086087,0.300226,1.250507,0.1221464,3.029734,2.734153,0.5519536,4.610591,3.365324,0.2308853,2.088194,0.0723342,1.20716,1.159016
08/29/2021 09:12:00,0,0,0,0,0,1.063188,1.179105,1.583137,1.240258,0.6206249,0.9049817,0.8928403,1.195164,1.074102,1.343566,0.7426974,1.162988,1.252368,1.062207,1.075109,1.107546,0.9011062,0.8707237,1.339469,1.166297,0.5860159,0.7742909,0.7441525,1.07032,0.8492261,1.184189,0.556771,0.8016987,1.090494,0.8091638,0.7629185,1.000895,0.1023066,0.1139917,0.1747158,0.1237939,0.05282037,0.07930563,0.0904575,0.152802,0.09309695,0.1766109,0.1144547,0.09766273,0.1307223,0.1242334,0.1163103,0.1391749,0.3111988,0.3365923,0.4632358,0.3706669,0.185641,0.2653739,0.260503,0.353635,0.3103369,0.3962823,0.2125656,0.328201,0.3685002,0.3048656,0.3048476,0.3283097,0.8478572,0.7379133,0.8472002,0.9408165,0.946616,0.8594556,0.8345539,0.895968,0.7909266,0.8813157,0.7471429,0.6903701,0.8757351,0.7618378,0.7105697,0.9035896,0,0,0,0,0,0,0,0,0,0.1454771,0,0,0.1980291,0,0,0,0,0.03468878,0.05682373,0,0,0,0.003112793,0.003723146,0,0.1664734,0.002593996,0,0.002029419,0,0,0,27.52025,25.55365,29.55923,29.15613,23.97302,23.88614,27.45741,22.82851,27.60251,24.4678,20.61102,25.15607,29.07262,25.69472,25.50284,27.42398,7,24,138,19,0,16,4,13,1,46,0,0,12,0,4,2,2,151,854,3,167,1,10,15,14,182,0,0,34,2,12,24,0.2412101,5.275273,9.406381,0.1597573,1.181533,0,3.589713,6.070692,0.4028846,7.173103,3.799848,0.1661803,2.885925,0,0.9176334,0.8507666,0.6172766,7.072412,12.62001,0.6708961,2.009491,0.1957406,5.287496,7.454679,0.6080288,9.111142,4.764949,0.2338416,4.395508,0.08851229,1.561022,1.283564
08/29/2021 09:32:00,0,0,0,0,0,0.9527526,0.9365056,1.470544,1.293866,0.540594,1.01261,0.9546112,0.9975902,1.126907,1.276662,0.83694,0.8243677,1.248383,1.07005,1.020978,1.129008,0.7861081,0.6733158,1.197661,1.198677,0.4989759,0.8380876,0.7731512,0.8750678,0.9352523,1.107646,0.6249813,0.590843,1.075585,0.8383043,0.7602497,0.9923772,0.1024052,0.1123143,0.1828254,0.1270283,0.05276494,0.08342527,0.08768013,0.1450006,0.09485405,0.1688991,0.1145667,0.09624618,0.1277277,0.1191214,0.1137848,0.1322946,0.277454,0.2661273,0.4272017,0.3854918,0.1609409,0.2950572,0.2770337,0.2939597,0.3285317,0.3753828,0.2393766,0.2341383,0.3665685,0.308654,0.2918707,0.3328193,0.82544,0.7190425,0.8140793,0.9275392,0.9298131,0.8274517,0.8105893,0.8780221,0.8287939,0.8691548,0.7468786,0.7183319,0.8610004,0.7826605,0.7460943,0.8806701,0,0,0,0,0,0,0,0,0,0.1454771,0,0,0.1980291,0,0,0,0,0.0370636,0.05682373,0,0,0,0.003112793,0.003723146,0,0.1664734,0.002593996,0,0.002029419,0,0,0,27.52025,25.56731,29.03822,29.2155,23.97302,23.88614,27.45741,22.79199,27.60251,24.59842,20.59687,25.13566,29.07262,25.69472,25.50284,27.42398,6,0,124,1,0,72,2,0,17,1,0,2,0,1,14,0,4,8,641,2,3,28,22,0,66,5,0,0,2,12,16,39,0.2412101,5.343616,12.97028,0.1597573,1.619492,0.0007338119,3.592113,6.076076,0.4028846,7.375847,3.799848,0.1661803,2.886325,0.003916666,0.9210621,0.8507666,0.64686,7.213865,18.03486,0.7103356,2.7682,0.2767973,5.359145,7.46279,0.7708331,9.464355,4.764949,0.234777,4.418105,0.125356,1.642531,1.421808
08/29/2021 09:52:00,0,0,0,0,0,1.155274,0.9515369,1.216956,1.664993,0.6244243,1.043768,1.024458,1.100279,1.052124,1.248528,0.819103,1.582167,1.220156,1.371492,1.047157,1.105685,0.904731,0.7076378,0.908422,1.549657,0.5922671,0.894946,0.8039896,0.9328426,0.8151407,1.021302,0.5828372,1.15586,1.044024,1.06805,0.756542,0.9621962,0.1042857,0.1178039,0.178873,0.1299321,0.05995801,0.09111051,0.09101729,0.1397979,0.09410039,0.1601546,0.1065269,0.1033742,0.1260233,0.1273833,0.1107704,0.1322059,0.333214,0.2719593,0.3480442,0.4965395,0.1869542,0.306198,0.2955962,0.3220754,0.3028781,0.3630006,0.2323622,0.4508219,0.3577996,0.3951786,0.297815,0.3253015,0.7846612,0.7434958,0.7453357,0.9284945,0.9551593,0.858364,0.7855797,0.8483012,0.7753488,0.8228421,0.7123295,0.7305405,0.8548928,0.779168,0.7239841,0.8686481,0,0,0,0,0,0,0,0,0,0.1454771,0,0,0.1980291,0,0,0,0,0.0370636,0.05682373,0.04988221,0,0,0.003112793,0.003723146,0,0.1664734,0.002593996,0.002426402,0.002029419,0.0005585733,0,0,27.52025,25.58097,28.88202,29.57117,23.97302,23.88614,27.45741,22.76182,27.60251,24.72905,20.58272,25.04732,29.07262,25.69274,25.50284,27.42398,19,0,13,157,0,113,2,0,2,2,0,106,2,115,6,26,16,4,162,197,88,97,28,0,5,16,0,232,6,258,16,55,0.2412101,5.343616,15.33613,0.6247132,1.674925,0.6983054,3.619673,6.076076,0.4064263,7.375847,3.799848,1.254194,2.886325,0.63115,0.9371545,0.867788,0.7041852,7.222817,21.95021,1.69891,2.921796,1.650726,5.507362,7.46279,0.9164594,9.516372,4.764949,1.629688,4.439674,1.062971,1.753505,1.610479
08/29/2021 10:12:00,0,0,0,0,0,1.35764,0.9304038,1.185957,1.118813,0.534744,0.9849665,1.306994,1.091724,1.092754,1.139743,0.8895376,1.445557,1.150673,1.071597,1.080967,1.063886,1.057031,0.7024551,0.8589694,1.004486,0.4853469,0.8386053,1.086581,0.9325801,0.8121141,0.9271652,0.637544,1.055202,0.9805621,0.8223407,0.7737529,0.9022993,0.09886639,0.1118924,0.160269,0.1254119,0.05921755,0.08622984,0.09309024,0.1285191,0.08501984,0.1533734,0.1030339,0.1081261,0.1184934,0.1278874,0.1062946,0.1217159,0.3911721,0.2666182,0.3374327,0.3312123,0.1586532,0.288555,0.3811573,0.3200351,0.3122845,0.3310304,0.2526475,0.4118396,0.3371583,0.3079603,0.3069517,0.3114431,0.7795457,0.7549051,0.7241918,0.8984638,0.9064918,0.8518022,0.8283018,0.8543914,0.743679,0.8131046,0.7180008,0.7299644,0.8512641,0.7636683,0.7164902,0.8481813,0,0,0,0,0,0,0.05934347,0,0,0.1454771,0,0,0.1980291,0,0,0,0,0.0370636,0.05682373,0.1169128,0,0,0.003112793,0.003723146,0,0.1664734,0.002593996,0.06638861,0.002029419,0.00440979,0,0,27.52025,25.59464,28.88709,29.93855,23.97302,23.88614,27.45741,22.73164,27.60251,24.85967,20.56857,24.96182,29.07262,25.68768,25.50284,27.42398,9,0,0,0,0,5,58,3,12,0,0,214,1,29,0,0,17,20,43,2,54,1,194,12,13,12,0,412,8,133,4,37,0.2412101,5.343616,15.36215,1.146966,1.775438,0.8231196,3.877555,6.076297,0.4228846,7.375847,3.799848,4.002777,2.886325,2.515222,0.9391215,0.8835744,0.8409216,7.24723,22.14501,2.686677,3.438227,1.907178,6.260541,7.463205,0.9614199,9.571445,4.764949,5.439803,4.461671,3.791905,1.7985,1.807077
08/29/2021 10:32:00,0,0,0,0,0,1.720865,0.9965044,1.220427,1.249598,0.746553,0.92002,0.8359829,0.9308864,1.492948,1.248278,0.8744065,1.427738,1.072451,1.036045,1.037143,1.077633,1.469538,0.777947,0.8746809,1.165584,0.654275,0.7896984,0.7303658,0.7880983,1.229828,1.088212,0.6527141,1.052098,0.8870057,0.7850978,0.7521046,0.9207956,0.1052679,0.1047025,0.1389543,0.1112614,0.05339462,0.07825349,0.07856391,0.1116193,0.09604685,0.1440436,0.09157297,0.1075369,0.1110051,0.1147321,0.09970937,0.1144632,0.5044342,0.287258,0.346626,0.372828,0.2199476,0.2699523,0.2461436,0.2724156,0.4346339,0.3673816,0.2500763,0.40742,0.3124534,0.2970824,0.2951524,0.315921,0.8513715,0.7809247,0.7131545,0.9327918,0.8796207,0.856039,0.8785594,0.8459303,0.8184487,0.8796766,0.7470462,0.7381705,0.8268575,0.7587484,0.7268575,0.8554844,0.05240179,0,0,0,0,0,0.1336064,0,0,0.206522,0,0,0.1980291,0,0,0,0.01319696,0.0370636,0.05682373,0.1169128,0.002415098,0,0.003112793,0.003723146,0,0.1664734,0.002593996,0.1402293,0.002029419,0.00440979,0,0,27.76076,25.6083,28.89217,29.87985,23.96813,23.88614,27.45741,22.70146,27.45967,24.99029,20.55442,24.89808,29.07262,25.68259,25.50284,27.42398,424,0,0,10,0,22,6,3,158,9,0,209,2,1,1,13,467,14,19,7,214,12,8,1,364,97,0,543,6,8,14,57,1.732569,5.343616,15.37108,1.146966,2.146542,0.8310738,4.272338,6.136076,1.675431,7.713417,3.799848,7.632226,2.886325,2.546946,0.9417465,1.257964,3.075758,7.273238,22.30905,2.739837,4.028564,2.030533,7.019078,7.558968,2.723621,10.15013,4.764949,10.75992,4.485219,3.902243,1.824523,2.377369
08/29/2021 10:52:00,0,0,0,0,0,1.554615,0.9810743,1.176978,1.25769,0.6437739,0.8980129,1.016199,1.101363,1.371866,1.277615,1.324935,1.289178,1.430264,1.037986,1.051555,1.05069,1.349604,0.7781875,0.8424333,1.153583,0.5625308,0.7462271,0.8505759,0.9245896,1.079875,1.073103,1.005263,0.9793472,1.171805,0.7925677,0.7501031,0.8504019,0.125853,0.1158564,0.1425824,0.1266495,0.06766126,0.0882209,0.08482174,0.1239617,0.1325569,0.1529893,0.09235102,0.102576,0.1132307,0.1108847,0.09197218,0.1095796,0.457164,0.2836253,0.3342121,0.3739452,0.1895563,0.2618638,0.2967347,0.3217841,0.3960518,0.373316,0.3800033,0.3698285,0.4159613,0.2980369,0.2984275,0.3048788,0.8687823,0.8014547,0.7101408,0.918254,0.8727155,0.8331668,0.8376219,0.8420841,0.7862328,0.8471395,0.7570724,0.7610791,0.8191475,0.7631105,0.7130581,0.8096872,0.1624127,0,0,0,0,0,0.1336064,0,0,0.2172243,0,0,0.2321598,0,0,0,0.03108215,0.0370636,0.05682373,0.1169128,0.009185791,0,0.003112793,0.003723146,0.01665731,0.1664734,0.002593996,0.1412201,0.002029419,0.00440979,0,0,28.74311,25.62196,28.89725,29.82114,23.91353,23.88614,27.45741,22.67129,27.21356,25.12092,20.50102,24.90561,29.07262,25.67749,25.50284,27.42398,554,0,0,112,0,44,18,0,220,13,116,109,76,2,3,0,635,2,14,41,144,42,9,0,521,19,140,302,170,5,14,3,8.085538,5.343616,15.37903,1.186028,3.675523,0.8376362,4.286254,6.136076,6.312912,7.775435,4.160799,11.50041,3.112599,2.546946,0.9491215,1.294857,11.2816,7.290028,22.35735,2.991759,6.333545,2.094542,7.128251,7.559901,8.946022,10.3095,5.158935,16.04845,4.965539,3.932289,1.897195,2.459243
08/29/2021 11:12:00,0,0,0,0,0,1.112611,1.04009,1.312603,1.211632,0.5949367,1.492434,1.008722,1.58356,0.9848289,1.087713,1.045817,1.009696,1.202359,1.044288,1.0841,1.151674,0.9396756,0.7464093,0.9301888,1.078772,0.4815579,1.231212,0.8698737,1.316098,0.734346,0.9101228,0.7954806,0.7121229,1.038485,0.8059965,0.7776765,0.9342641,0.1091896,0.09949607,0.121112,0.113297,0.05405086,0.08956534,0.07907461,0.1302145,0.1295397,0.1446014,0.1119921,0.1133675,0.1221782,0.1121184,0.09729911,0.1157875,0.3254449,0.2954714,0.3721054,0.3580897,0.1726349,0.4346043,0.2962473,0.4617849,0.2816038,0.3175964,0.3000821,0.2860091,0.3532236,0.3004183,0.3079528,0.3343225,0.8446414,0.717707,0.7038835,0.8906541,0.8095838,0.824402,0.8615535,0.8314347,0.744767,0.8352267,0.7654693,0.7050315,0.8664212,0.7729095,0.7172871,0.811416,0.172456,0,0,0,0,0,0.1336064,0,0,0.2172243,0,0,0.3103933,0,0,0,0.03108215,0.0370636,0.05682373,0.1169128,0.009185791,0.001701196,0.003112793,0.003723146,0.01864624,0.1664734,0.002593996,0.1412201,0.002029419,0.00440979,0,0,28.72537,25.63562,28.90233,29.76244,23.84596,23.88714,27.45741,22.54618,27.17087,25.25154,20.28396,24.88145,29.07262,25.67239,25.50284,27.42398,19,0,0,0,0,406,30,215,15,6,146,0,7,0,7,2,27,6,14,1,21,448,57,428,19,68,136,0,12,7,12,16,10.52036,5.343616,15.38108,1.24657,3.815791,2.206777,4.424017,8.362759,7.134031,7.806084,7.933133,12.02557,3.592571,2.546946,0.9491215,1.294857,14.59226,7.302913,22.41294,3.373892,6.621306,4.336813,7.356895,10.32709,10.43063,10.52209,9.621664,16.74177,5.821785,3.94979,1.969075,2.53086
08/29/2021 11:32:00,0,0,0,0,0,1.108158,0.9734136,1.419643,1.201396,0.5858278,1.201664,0.8641108,1.092406,1.047756,1.486831,0.77352,0.9520929,1.194541,1.026822,1.121587,1.151952,0.9092767,0.7226321,1.07127,1.070795,0.4830549,0.9937539,0.7391757,0.9014634,0.7482134,1.239165,0.5801581,0.6498305,0.9832647,0.7787102,0.8052523,0.9116636,0.1012631,0.09542451,0.1180231,0.1106621,0.05254903,0.09553806,0.08291832,0.1297957,0.1100054,0.1424854,0.1044914,0.1012035,0.1137118,0.1036218,0.09230454,0.1092056,0.3223746,0.2781273,0.4067784,0.35514,0.1705804,0.3500911,0.2533793,0.3181314,0.2974038,0.4338071,0.2214058,0.2682546,0.3477105,0.2944775,0.318647,0.3328886,0.8211139,0.742585,0.7511198,0.8920552,0.8297639,0.8307515,0.8567599,0.8250956,0.7144041,0.8362203,0.7522804,0.6825754,0.8229706,0.7572367,0.7187318,0.7908563,0.172456,0,0,0,0,0,0.1336064,0,0,0.3515342,0,0,0.3103933,0,0,0,0.03108215,0.0370636,0.05682373,0.1169128,0.009185791,0.02937317,0.003112793,0.003723146,0.01864624,0.1664734,0.002593996,0.1412201,0.002029419,0.00440979,0,0,28.6925,25.64928,28.9074,29.70373,23.77839,23.86953,27.45741,22.40772,27.16612,25.35503,20.36131,24.86634,29.07262,25.6673,25.50284,27.42398,9,0,19,44,0,295,20,17,3,96,0,0,3,3,5,15,0,4,179,34,5,340,40,40,8,331,0,0,4,22,6,68,10.52861,5.343616,15.6863,1.296779,3.819491,8.323948,4.866144,10.58174,7.134031,8.981276,8.102625,12.02557,3.592571,2.546946,0.9491215,1.294857,14.64296,7.330078,23.11312,3.61125,6.666416,12.12975,8.121638,13.39675,10.46796,12.29898,9.853561,16.74177,5.847627,4.032969,1.996546,2.578373
08/29/2021 11:52:00,0,0,0,0,0,1.079013,0.969948,1.080304,1.182024,0.6368253,0.9690024,1.02205,1.056398,1.035241,1.147406,0.8481289,0.9173705,1.106996,0.9975715,0.9971728,1.535514,0.8453405,0.7059283,0.7929007,1.016667,0.5407768,0.7755733,0.8310658,0.8440989,0.7451478,0.9333001,0.6276196,0.6299523,0.8995437,0.7477434,0.7122415,1.256523,0.09411441,0.09013761,0.1125875,0.1062585,0.0502527,0.08472757,0.07891568,0.116202,0.1052804,0.1319879,0.09927402,0.09102425,0.1063458,0.09639537,0.08456501,0.1269844,0.3112401,0.2761993,0.3080655,0.3469673,0.1864697,0.2805974,0.2968235,0.3058103,0.2942412,0.3332495,0.2421974,0.2587251,0.321454,0.285506,0.2830558,0.4464706,0.7837721,0.7281516,0.7348672,0.8609909,0.8505074,0.8030989,0.8143753,0.7993134,0.7195969,0.8170962,0.7352134,0.6869959,0.811951,0.7486967,0.7149317,0.8180922,0.172456,0,0,0,0,0,0.1336064,0,0,0.3702114,0,0,0.3103933,0,0,0,0.03108215,0.0370636,0.05682373,0.1169128,0.009185791,0.02937317,0.003112793,0.003723146,0.01864624,0.1664734,0.002593996,0.1412201,0.002029419,0.00440979,0,0,28.65963,25.66294,28.91248,29.64503,23.71082,23.8383,27.45741,22.39582,27.16137,25.33875,20.3636,24.85124,29.07262,25.6622,25.50284,27.40595,8,0,0,10,0,15,5,0,6,2,0,0,2,15,6,274,1,14,41,10,22,9,8,0,12,11,0,0,19,53,2,451,10.52861,5.343616,15.95109,1.326183,3.819491,8.958654,4.905174,10.5975,7.134031,9.982456,8.102625,12.02557,3.592571,2.616197,0.9658465,2.637181,14.6678,7.351928,23.78894,3.783528,6.705341,13.16734,8.273232,13.42862,10.48705,13.66028,9.853561,16.74177,5.877892,4.153514,2.058503,4.84847
